,gene,chromosome,position_left,position_right,Direction,Variance
443,Zm00001d047492,9,132371094,132372733,+,1101.8512066205826
444,Zm00001d031135,1,179005354,179009556,+,1.3326075257709888
445,Zm00001d039000,6,168516158,168518324,-,187.59140992299868
446,Zm00001d036301,6,83171216,83187583,-,32.151513823672744
447,Zm00001d018448,5,221103294,221107036,+,1.4244132472980586e-05
448,Zm00001d001844,2,1713364,1718096,+,0.7280341833963809
449,Zm00001d030108,1,106180424,106186974,+,4.64792714348437
450,Zm00001d031175,1,181154823,181156369,-,0.04838713460078021
451,Zm00001d053222,4,220767218,220768426,-,0.000962416839457019
452,Zm00001d012158,8,169118060,169122308,+,3.2843261320429296
453,Zm00001d048449,9,156616718,156618079,-,1133.2896869626948
454,Zm00001d047740,9,140362750,140363779,+,0.006769416271228499
455,Zm00001d013583,5,14852171,14857086,-,192.39035240094313
456,Zm00001d040159,3,29654834,29657131,-,0.7349214278673525
457,Zm00001d001837,2,1669401,1673203,+,13.104427444540955
458,Zm00001d009373,8,60723768,60726263,+,606.4938423907256
459,Zm00001d007162,2,223606934,223620038,+,1.637231559774266
460,Zm00001d005378,2,171593349,171594999,+,0.4747490476306149
461,Zm00001d012119,8,168442998,168449985,+,0.0613682624643098
462,Zm00001d001786,2,891740,896781,-,7.704946825386221
463,Zm00001d045484,9,24125571,24130614,-,29.61745158794753
464,Zm00001d045606,9,28548470,28570138,-,11.61090245798687
465,Zm00001d013790,5,20221297,20221950,+,0.0031036142297077665
466,Zm00001d034063,1,282857082,282860638,-,7.717990077357032
467,Zm00001d017110,5,185764095,185768860,+,1.708134654315656
468,Zm00001d042724,3,178236349,178240117,-,210.94090549865606
469,Zm00001d026382,10,144818521,144822103,-,0.45306939010445174
470,Zm00001d014507,5,50795873,50799332,+,6.570409242743977
471,Zm00001d035793,6,50259400,50261715,+,0.0
472,Zm00001d046711,9,103066885,103068712,+,0.0005572413639034
473,Zm00001d023373,10,4236919,4263190,-,6.560075440114356
474,Zm00001d036955,6,107285581,107286760,+,0.007794264272058416
475,Zm00001d006463,2,208994100,208995156,+,13.236801264100404
476,Zm00001d034002,1,280778673,280779884,-,0.016551483003042027
477,Zm00001d037771,6,136915168,136922617,-,6.669674918034483
478,Zm00001d021846,7,164385227,164417998,-,79.55322326320619
479,Zm00001d044853,9,5215745,5219170,+,0.3029507905275194
480,Zm00001d052821,4,202014474,202015726,-,0.0004039178824664934
481,Zm00001d013801,5,20673283,20676096,-,0.04130677569372316
482,Zm00001d053698,4,239526555,239537752,+,6.616513404670312
483,Zm00001d030760,1,158436909,158446284,-,2.9866859871971667
484,Zm00001d007959,2,244092997,244094473,+,0.15396654263001439
485,Zm00001d017192,5,188477617,188479339,+,0.003904507577718289
486,Zm00001d048137,9,150675903,150681529,+,9.909116411033283
487,Zm00001d017733,5,205534900,205535713,-,0.0
488,Zm00001d027554,1,8114839,8115307,+,0.19204106684231298
489,Zm00001d036673,6,97232626,97243366,-,0.6193478635027336
490,Zm00001d036988,6,108404947,108409071,-,0.6789419973856362
491,Zm00001d013804,5,20982258,20986759,+,9.458961093389236
492,Zm00001d022440,7,177716516,177723636,+,11.127522969709565
493,Zm00001d015817,5,123620507,123624088,-,6.1641916397897765
494,Zm00001d010547,8,120110985,120111879,+,0.0
495,Zm00001d039622,3,9304656,9307576,-,0.005187723575156358
496,Zm00001d010618,8,122041621,122047006,-,4595.554717566265
497,Zm00001d020074,7,90403736,90404138,-,0.66571454007158
498,Zm00001d009924,8,89557067,89557349,+,0.019384902523665364
499,Zm00001d003208,2,35998554,36000692,+,8.806781749994242
500,Zm00001d016343,5,158391440,158400908,-,6.85235633207691e-07
501,Zm00001d034438,1,292989721,292990791,+,1.8604119618794281
502,Zm00001d042943,3,184610889,184614351,-,59.421607292696365
503,Zm00001d018390,5,219924289,219925789,+,43.40402745820642
504,Zm00001d037487,6,127027497,127028615,+,13.746366228802236
505,Zm00001d044710,3,235530021,235535648,-,0.0
506,Zm00001d032843,1,239901254,239906766,+,0.0007676645373560396
507,Zm00001d005074,2,157272420,157273801,+,8.747184418384822e-05
508,Zm00001d032253,1,219089996,219092203,+,2.5034036697868385
509,Zm00001d024549,10,77777087,77777751,-,0.519081360994477
510,Zm00001d010413,8,113632423,113641803,-,139.55704587954122
511,Zm00001d046460,9,90925902,90927321,+,149.75135929634257
512,Zm00001d008341,8,5822331,5824578,+,8.437711581452092e-07
513,Zm00001d035206,6,9899026,9902389,+,6.027136911213622
514,Zm00001d048987,4,11577462,11577924,+,6.425032492760559
515,Zm00001d021512,7,154609185,154616951,+,27.27462616556505
516,Zm00001d042997,3,186194711,186199053,+,7.22303903869246
517,Zm00001d044460,3,228716051,228718962,+,2.536434471444293
518,Zm00001d053313,4,225615374,225638309,-,76.50186832137027
519,Zm00001d017539,5,199057190,199061399,+,1.3010978567272675
520,Zm00001d012957,5,2355512,2357943,+,18.98048283724049
521,Zm00001d027677,1,10875910,10878329,-,0.12463097802518808
522,Zm00001d012224,8,170419465,170424898,-,30.44973362496945
523,Zm00001d032887,1,241511969,241512341,-,1.050133415730738
524,Zm00001d033360,1,260210675,260214875,+,0.012857052374039434
525,Zm00001d007677,2,237292677,237298694,-,24.709305569108572
526,Zm00001d044213,3,221965076,221974763,-,9.746556007521674
527,Zm00001d031068,1,175807850,175809432,+,0.12612020827353007
528,Zm00001d041330,3,112431364,112432795,+,0.22689359519202745
529,Zm00001d027732,1,12364470,12371991,-,0.5435891724690213
530,Zm00001d046616,9,98847756,98851557,-,6.3651558191013
531,Zm00001d047111,9,118955766,118956156,+,0.2962489169300365
532,Zm00001d052921,4,204933174,204939255,+,15.398606813792876
533,Zm00001d036016,6,66370991,66371681,-,1.9285792660353813
534,Zm00001d008401,8,7425187,7426191,-,0.0004224161013777506
535,Zm00001d031484,1,191582402,191584575,+,1067.83119359405
536,Zm00001d010007,8,94844624,94845188,+,81.38580167150938
537,Zm00001d041372,3,114620135,114620582,-,7.908943566984973e-05
538,Zm00001d024749,10,85988782,85989775,-,0.12838133494399653
539,Zm00001d012067,8,167566133,167569229,+,60.50985418076913
540,Zm00001d039796,3,15047019,15047769,-,0.0024785589135949892
541,Zm00001d024806,10,88824824,88833384,+,0.33310372662006404
542,Zm00001d002868,2,25060414,25060900,+,82.7271866196931
543,Zm00001d013428,5,11195009,11201017,-,1607.0049681413504
544,Zm00001d005931,2,193254453,193255314,-,6.155789225020806
545,Zm00001d014303,5,40158076,40174072,-,288.89838672745475
546,Zm00001d003067,2,31067939,31072441,+,0.7531533586585267
547,Zm00001d047044,9,116546006,116554269,+,2.922303207842856
548,Zm00001d028404,1,33738877,33739350,-,749.8628282136139
549,Zm00001d021187,7,145306213,145310459,+,333.2200779170407
550,Zm00001d001884,2,2349515,2354941,+,14.467045363184887
551,Zm00001d030797,1,160156129,160157319,+,2.621971288989653e-05
552,Zm00001d034427,1,292764824,292765994,-,446.97004184914186
553,Zm00001d041205,3,105360313,105361141,+,0.003308670070156366
554,Zm00001d015145,5,76945597,76946421,+,0.0
555,Zm00001d051959,4,175347419,175358199,+,0.007605510172293477
556,Zm00001d022247,7,173562437,173564183,-,87.14309995019768
557,Zm00001d006371,2,205967631,205970670,-,92.07693871961945
558,Zm00001d046436,9,89638706,89640545,+,0.00013475656405164606
559,Zm00001d008293,8,4309480,4314254,-,14.279709983803144
560,Zm00001d039691,3,11918668,11922644,+,0.5221031647892719
561,Zm00001d006136,2,199540272,199541992,-,0.0002600273791208972
562,Zm00001d028752,1,45537883,45539961,+,261.5408483611434
563,Zm00001d038645,6,161639241,161641010,+,1.3039493359072685
564,Zm00001d053809,4,241467378,241469250,-,9.726025698981574e-05
565,Zm00001d003173,2,34480342,34483632,+,0.0039761254652883726
566,Zm00001d051380,4,156492222,156492837,+,58.31763499458276
567,Zm00001d010828,8,129176181,129180135,-,0.1569712804868393
568,Zm00001d052164,4,181552537,181556093,+,6099.530755275495
569,Zm00001d029994,1,98229241,98231508,+,2.494417632179035
570,Zm00001d049013,4,12505585,12506300,-,0.0011217859032909157
571,Zm00001d037296,6,119730323,119732243,-,0.009760455575384238
572,Zm00001d040759,3,63854695,63861323,+,17.87292277280307
573,Zm00001d006475,2,209348327,209417348,-,0.03629797493739469
574,Zm00001d030074,1,103634380,103637965,+,102.26530084859452
575,Zm00001d017404,5,195022004,195022538,-,2.157917824789541
576,Zm00001d033634,1,269328064,269330035,+,210.9953633734356
577,Zm00001d033887,1,277539446,277541502,-,0.040611873701006225
578,Zm00001d011890,8,164045194,164048986,-,5.092941345650881
579,Zm00001d008450,8,8938201,8938694,+,0.021717800286263376
580,Zm00001d021270,7,147364706,147365295,-,0.016232171519928385
581,Zm00001d042323,3,161221005,161222988,-,3.751457006340179
582,Zm00001d031421,1,189577346,189578120,-,18398.10925677019
583,Zm00001d030858,1,163697125,163697959,+,19.285146595105267
584,Zm00001d014910,5,67859175,67859976,-,0.0073552024315525185
585,Zm00001d004814,2,140902295,140903771,+,0.4369361639817286
586,Zm00001d042166,3,154391248,154402436,-,31.44044213154909
587,Zm00001d018870,7,7864145,7869448,+,416.34574780347094
588,Zm00001d044106,3,219392310,219393785,-,146.99554665536309
589,Zm00001d039858,3,16934864,16939848,+,0.9198248766055502
590,Zm00001d029462,1,71833703,71849570,-,35.850634476739586
591,Zm00001d045412,9,21143079,21143856,-,1.6530161720896392
592,Zm00001d009596,8,72389683,72393869,-,64.69240868428008
593,Zm00001d052029,4,176876380,176877389,-,0.006838923633927992
594,Zm00001d044316,3,225062425,225063329,-,1.1708717449092707
595,Zm00001d003773,2,58372675,58378660,-,65.30575134591936
596,Zm00001d048683,4,3233705,3235463,+,1.6684971338815853
597,Zm00001d045078,9,11791328,11792570,+,0.7188023377263478
598,Zm00001d053834,4,242111155,242114341,+,24372.09358250885
599,Zm00001d023932,10,29361742,29363158,+,1.7389484861858884
600,Zm00001d005518,2,177077453,177085222,-,0.0
601,Zm00001d024644,10,81909921,81912952,-,10.912657700107896
602,Zm00001d037753,6,136376379,136376775,-,0.0013246226652451807
603,Zm00001d011254,8,144629312,144632774,+,3.2282421705984072
604,Zm00001d020578,7,123563226,123564819,-,11.34489111098404
605,Zm00001d010519,8,118867606,118872391,+,2.150901483384454
606,Zm00001d041957,3,145604149,145607293,-,2.823429362586068
607,Zm00001d045037,9,10771541,10772770,-,0.0005310795140057261
608,Zm00001d045503,9,24756979,24761831,-,0.32993165442434325
609,Zm00001d048222,9,152679709,152682090,+,83.95997599775235
610,Zm00001d043971,3,215389430,215393301,+,784.7974131054787
611,Zm00001d026435,10,145793618,145794944,-,1.7322309233712625
612,Zm00001d016573,5,167892791,167893421,-,0.07103963967841342
613,Zm00001d014833,5,64777743,64778511,-,0.009363321009504749
614,Zm00001d043757,3,209128725,209130078,+,154.67327448535855
615,Zm00001d018854,7,7395277,7396333,-,39.89822776876062
616,Zm00001d048255,9,153312408,153314530,+,15.450777227258635
617,Zm00001d022617,7,181180855,181181428,+,3.196947037433257
618,Zm00001d017107,5,185557586,185559767,+,2.310259551972205
619,Zm00001d008410,8,8045982,8046712,-,0.9177312610271843
620,Zm00001d007056,2,220976692,220979812,+,0.22438777853035044
621,Zm00001d017784,5,206700639,206701893,-,7.362915559100789
622,Zm00001d016734,5,174642091,174647035,-,1.2421610111542076e-05
623,Zm00001d053153,4,216606724,216610517,+,0.0
624,Zm00001d049738,4,42140171,42142733,+,52.80797359182774
625,Zm00001d020662,7,127230509,127230842,+,0.04457120400665367
626,Zm00001d018902,7,8758339,8762850,-,4.606761499500613
627,Zm00001d044190,3,221487667,221488081,-,0.3488348539363722
628,Zm00001d036046,6,68433794,68434769,+,27239.527357530314
629,Zm00001d016098,5,144501075,144502820,-,1.0297543906922684
630,Zm00001d009887,8,87459055,87459496,-,0.03307237843076469
631,Zm00001d014779,5,62835879,62838298,-,7.981537499544513
632,Zm00001d030918,1,167326765,167327011,-,0.00037050686170808026
633,Zm00001d003855,2,62855301,62860552,-,5.052229701562323
634,Zm00001d002695,2,19448222,19453968,+,9.04170752211186
635,Zm00001d014744,5,61241811,61243221,-,110.94605558765242
636,Zm00001d024765,10,87211476,87213531,+,202.87345529871118
637,Zm00001d037309,6,120275810,120276191,-,0.0
638,Zm00001d051072,4,140598512,140599754,+,0.0068802514790219475
639,Zm00001d018016,5,212198362,212199559,+,0.22809504730612779
640,Zm00001d006090,2,197865473,197870127,+,5.863058697318952
641,Zm00001d004822,2,141288748,141289952,-,0.15060264749113458
642,Zm00001d047626,9,137459682,137460670,-,0.0002234182195686718
643,Zm00001d015887,5,129134617,129136428,+,0.000539486226419207
644,Zm00001d018813,7,5921818,5923051,-,37.766894887410736
645,Zm00001d033862,1,276519505,276521984,-,1.3872000936563107
646,Zm00001d039664,3,11337017,11344782,+,69.51303180204008
647,Zm00001d045844,9,43309695,43312785,+,7.219308751438857
648,Zm00001d037123,6,113169599,113170025,-,0.0
649,Zm00001d020171,7,97213253,97221286,+,21.570154244127135
650,Zm00001d010800,8,128212333,128215465,-,0.648801904559682
651,Zm00001d019656,7,48339117,48348393,-,4.253439460855893
652,Zm00001d025946,10,134457485,134477101,+,15.849321469643126
653,Zm00001d013110,5,4788838,4789393,-,0.4779001925997733
654,Zm00001d021480,7,153348677,153355461,-,13.84854447143372
655,Zm00001d045349,9,19283111,19284155,+,0.0
656,Zm00001d044729,9,639205,642733,-,11.157097029454718
657,Zm00001d039367,3,2662223,2662619,+,1.9452330512018328
658,Zm00001d005879,2,191548745,191549021,-,385.89602123133756
659,Zm00001d039935,3,19868723,19869483,+,2214.023090608148
660,Zm00001d029742,1,84992626,84993265,+,0.0012567788654042106
661,Zm00001d029170,1,60930750,60934311,+,4275.212408201281
662,Zm00001d003812,2,60529114,60533158,+,5.667463273777408
663,Zm00001d006126,2,199262612,199265379,+,4.461141599117802
664,Zm00001d010645,8,122851050,122852068,+,0.0011337787153530565
665,Zm00001d023729,10,17431219,17437992,+,17.73383511101595
666,Zm00001d031846,1,203934647,203935478,+,0.018290906803753212
667,Zm00001d045552,9,26542351,26542979,+,0.006879566068654037
668,Zm00001d011855,8,162939767,162950018,-,44.783032426939585
669,Zm00001d015348,5,85736318,85739753,+,295.1763009844923
670,Zm00001d048814,4,5912543,5913628,+,68.90022880356553
671,Zm00001d046862,9,108455229,108455807,-,0.0022137821427145256
672,Zm00001d015848,5,126128864,126130282,-,3.8039041499404546e-05
673,Zm00001d026009,10,135882709,135883487,-,7.184439491864767e-05
674,Zm00001d017712,5,204965593,204969901,+,1.0400637466018219
675,Zm00001d002930,2,27022074,27022859,+,0.00014812921564463913
676,Zm00001d030053,1,102359350,102363384,+,12.192477745595298
677,Zm00001d010889,8,132313360,132314587,-,2.0655539225088505e-05
678,Zm00001d012527,8,176104081,176105842,+,35.31101516596545
679,Zm00001d028983,1,53462987,53463885,-,1.670907151762115e-06
680,Zm00001d050565,4,101167829,101169764,+,0.5819642882916586
681,Zm00001d008850,8,22545575,22546424,-,1203.5772150701366
682,Zm00001d037156,6,114067690,114081566,-,10.577500703469763
683,Zm00001d024655,10,82212056,82212612,+,76.51421935431743
684,Zm00001d012335,8,172652748,172654298,-,61.17784325558738
685,Zm00001d029142,1,60327257,60337774,-,7.44458882104512
686,Zm00001d042392,3,164352887,164354875,+,0.0018868053442410424
687,Zm00001d040238,3,33378957,33381861,+,85.16921917519801
688,Zm00001d034172,1,285664114,285665964,-,18.199680732336063
689,Zm00001d044739,9,833142,838455,+,0.03448378902511565
690,Zm00001d047579,9,136185731,136187949,-,0.6829251140785751
691,Zm00001d043935,3,214160558,214162270,-,35.75281722505103
692,Zm00001d048198,9,152246983,152254420,-,4.198994650001717
693,Zm00001d006573,2,211257900,211265585,+,54.15225032961793
694,Zm00001d030902,1,166630764,166633673,+,86.04817810722696
695,Zm00001d050805,4,123915631,123922702,-,0.09241252372552015
696,Zm00001d049670,4,39427916,39429050,-,0.012899389900915008
697,Zm00001d010430,8,114708505,114709489,-,0.04631778913650382
698,Zm00001d001779,2,707482,708601,-,422.2200725401118
699,Zm00001d002530,2,14789773,14791788,+,2.3484790710464463
700,Zm00001d034501,1,294730025,294731510,+,193.33356885650488
701,Zm00001d044197,3,221729686,221732538,+,2.039321026664353
702,Zm00001d017930,5,210256397,210262442,+,67.81085629790621
703,Zm00001d031300,1,185589045,185592963,+,229.59734115941495
704,Zm00001d043015,3,186532718,186538117,-,0.37919219864959935
705,Zm00001d029506,1,73706672,73707614,-,7.788648278622441
706,Zm00001d046345,9,82058698,82061000,+,0.0
707,Zm00001d015899,5,129904218,129905109,-,0.003949024535516685
708,Zm00001d002140,2,6555539,6559295,-,0.5588781352606018
709,Zm00001d046060,9,60497375,60505212,-,1.351546849980242
710,Zm00001d045740,9,36283443,36288609,+,78.19172291366822
711,Zm00001d006494,2,209827246,209830427,+,50.86786460766666
712,Zm00001d006633,2,213074029,213075424,+,0.3200172004611092
713,Zm00001d043873,3,212618410,212621012,-,0.007755201179791635
714,Zm00001d053163,4,217428586,217430008,+,0.5811341645156923
715,Zm00001d007917,2,242400621,242403018,+,0.024967076669828253
716,Zm00001d027718,1,12073316,12074572,+,0.9835591635996688
717,Zm00001d005693,2,183648553,183649066,-,3657.579133608524
718,Zm00001d013131,5,5239315,5245504,-,0.018052079398497213
719,Zm00001d051585,4,163363131,163363698,+,0.0471907053423998
720,Zm00001d019357,7,29506269,29510791,-,0.014494269399251556
721,Zm00001d047182,9,121102733,121104079,+,2.599520171811556
722,Zm00001d030090,1,104849145,104852816,+,276.11246779588436
723,Zm00001d031530,1,192976558,192979894,-,0.3027914137265128
724,Zm00001d036246,6,79670689,79671613,+,52.52374315539058
725,Zm00001d045670,9,32599389,32606326,-,0.0033042701264023276
726,Zm00001d014903,5,67438944,67442847,-,11.71407926923086
727,Zm00001d033798,1,274055413,274062244,-,6.600361389697195
728,Zm00001d014890,5,67038409,67041166,-,5.355049563732541
729,Zm00001d013723,5,18591710,18594476,-,0.06941075850694076
730,Zm00001d046900,9,109553689,109556819,-,1143.8455898346929
731,Zm00001d021234,7,146650993,146651766,-,0.0
732,Zm00001d027966,1,18514176,18522465,-,47.10840806924317
733,Zm00001d011580,8,154898653,154911041,+,4.3586233268400605
734,Zm00001d006327,2,204637779,204641095,-,0.9858716630049101
735,Zm00001d042250,3,157439951,157442253,+,2.252782319915222
736,Zm00001d044701,3,235255540,235259219,+,0.45710454764349623
737,Zm00001d032013,1,209386286,209386709,-,0.09718872598718627
738,Zm00001d002440,2,12651591,12657446,-,47.58106704916918
739,Zm00001d030941,1,168487035,168487887,+,38.36167758281783
740,Zm00001d032962,1,244881979,244894327,-,0.10890831228897543
741,Zm00001d051301,4,152419326,152420388,-,0.0
742,Zm00001d031926,1,206982601,206985131,-,1.6137897469334457
